,Excel Name,Customer,Deal Machine ID,PO Number,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
3872,Repsol EUK 1482045 Quotation Rev3.xlsx,Repsol,,UK,17,2017-10-09,A70313-9,"['TOOL-SWE, CUP TESTER,RUNNING, 13 3/8 X 13 3/8, 4.500 IF PIN DOWN X 4.500 IF BOX UP']",2,[],[],"TOOL-SWE, CUP TESTER,RUNNING, 13 3/8 X 13 3/8, 4.500 IF PIN DOWN X 4.500 IF BOX UP",,,17980.08316008316,,439.0736307692307,,,,,,,,0.193846130267655,22848.19000740866,45696.38001481732,0.0,0.0,22848.19000740866,45696.38001481732,18419.156790852387
3873,Repsol EUK 1482045 Quotation Rev3.xlsx,Repsol,,UK,18,2017-10-09,A72517-3C32,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, MILL AND FLUSH TOOL, 5-1/2 GPDS BOX TOP, ARR FOR 9-5/8 CSG HGR CWC-MS SEAL AREA, C/W 48IN LONG SPACER SUB']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, MILL AND FLUSH TOOL, 5-1/2 GPDS BOX TOP, ARR FOR 9-5/8 CSG HGR CWC-MS SEAL AREA, C/W 48IN LONG SPACER SUB",,,21569.71586971586,,526.7324615384614,,,,,,,,0.1938462587691553,27409.72000888716,54819.44001777432,0.0,0.0,27409.72000888716,54819.44001777432,22096.448331254327
3874,Repsol EUK 1482045 Quotation Rev3.xlsx,Repsol,,UK,19,2017-10-09,D70438-2C32REF,"['BOWL PROTECTOR, SECONDARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS']",2,[],[],"BOWL PROTECTOR, SECONDARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS",,,7498.544698544697,,183.1144615384615,,,,,,,,0.1938465199539793,9528.780003089038,19057.56000617808,0.0,0.0,9528.780003089038,19057.56000617808,7681.65916008316
3875,Repsol EUK 1482045 Quotation Rev3.xlsx,Repsol,,UK,20,2017-10-09,A175354-1C32REF,"['TOOL-SWE,TUBING HGR RETRIEVAL TOOL, 5-1/2, 7 29 \nLB/FT VAM TOP HT BOX UP, ARR FOR TWO CONTROL LINES\nAND STATIC GALLERY SEALING. ']",2,[],[],"TOOL-SWE,TUBING HGR RETRIEVAL TOOL, 5-1/2, 7 29 
LB/FT VAM TOP HT BOX UP, ARR FOR TWO CONTROL LINES
AND STATIC GALLERY SEALING. ",,,14684.5045045045,,358.5956,,,,,,,,0.194153885973546,18667.46000590713,37334.92001181425,0.0,0.0,18667.46000590713,37334.92001181425,15043.100104504507
3876,Repsol EUK 1482045 Quotation Rev3.xlsx,Repsol,,UK,21,2017-10-09,A206182-1C32REF,"['TOOL-SWE, TUBING HANGER HANDLING TOOL ASSY, \n6.000-4 STUB ACME THREAD (BTM) X 7 29LB/FT VAM TOP\nHT BOX CONNECTION (TOP). ']",2,[],[],"TOOL-SWE, TUBING HANGER HANDLING TOOL ASSY, 
6.000-4 STUB ACME THREAD (BTM) X 7 29LB/FT VAM TOP
HT BOX CONNECTION (TOP). ",,,5514.844074844074,,134.6724923076923,,,,,,,,0.1941533931986888,7010.659993440547,14021.31998688109,0.0,0.0,7010.659993440547,14021.31998688109,5649.516567151768
3877,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,1,2017-11-09,TBE,"['Multibowl Casing Spool - 2 stage 13-5/8"" 5,000psi NT-2 Pin Top x SS-137 Hub Btm 2 off 2-1/16"" 5,000psi Studded outlets & 2 off 4-1/16"" 5,000psi studded outlets']",4,[],[],"Multibowl Casing Spool - 2 stage 13-5/8"" 5,000psi NT-2 Pin Top x SS-137 Hub Btm 2 off 2-1/16"" 5,000psi Studded outlets & 2 off 4-1/16"" 5,000psi studded outlets",,,33222.31462231462,,811.2889230769231,,,,,,,,0.2946153419047817,48248.29000008875,192993.160000355,0.0,0.0,48248.29000008875,192993.160000355,34033.60354539155
3878,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,2,2017-11-09,TBE,"['B Annulus Equipment 2-1/16"" 5M x B20 Flange Adapter, 2-1/16"" 5M Manual 2200T,  EE, P-U, PSL3']",4,[],[],"B Annulus Equipment 2-1/16"" 5M x B20 Flange Adapter, 2-1/16"" 5M Manual 2200T,  EE, P-U, PSL3",,,3847.359667359667,,93.95252307692307,,,,,,,,0.2946159880921686,5587.47026286666,22349.88105146664,0.0,0.0,5587.47026286666,22349.88105146664,3941.31219043659
3879,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,3,2017-11-09,TBE,"['A Annulus Equipment 4-1/16"" 5M x E42 Flange Adapter, Live Side w/ 4-1/16"" 5M 2200T w/ RA-4-18, Off-side  4-1/16"" 5M Manual 2200T EE, P-U, PSL3']",4,[],[],"A Annulus Equipment 4-1/16"" 5M x E42 Flange Adapter, Live Side w/ 4-1/16"" 5M 2200T w/ RA-4-18, Off-side  4-1/16"" 5M Manual 2200T EE, P-U, PSL3",,,22049.98613998614,,538.4606615384615,,,,,,,,0.294615392537513,32022.88023094674,128091.5209237869,0.0,0.0,32022.88023094674,128091.5209237869,22588.446801524602
3880,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,4,2017-11-09,TBE,"['Tubing Bonnet 13-5/8"" 5M NT-2 Box Btm x F52 Hub top']",4,[],[],"Tubing Bonnet 13-5/8"" 5M NT-2 Box Btm x F52 Hub top",,,7267.151767151767,,177.4638461538461,,,,,,,,0.2946153713512236,10553.98049652202,42215.92198608808,0.0,0.0,10553.98049652202,42215.92198608808,7444.615613305613
3881,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,5,2017-11-09,TBE,"['12-3/4"" x 7-5/8"" CWC-MS Mandrel Casing Hanger (ref A172509-3) MS-T Seal (H71697-1)']",4,[],[],"12-3/4"" x 7-5/8"" CWC-MS Mandrel Casing Hanger (ref A172509-3) MS-T Seal (H71697-1)",,,2700.970200970201,,65.9576923076923,,,,,,,,0.2946153391122325,3922.580184541516,15690.32073816606,0.0,0.0,3922.580184541516,15690.32073816606,2766.927893277894
3882,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,6,2017-11-09,TBE,"['13-5/8"" x 4-1/2"" MS-NT Mandrel Tubing Hanger (ref A172529-2C32)']",4,[],[],"13-5/8"" x 4-1/2"" MS-NT Mandrel Tubing Hanger (ref A172529-2C32)",,,6514.608454608453,,159.0867384615385,,,,,,,,0.2946152095798229,9461.07044510368,37844.28178041472,0.0,0.0,9461.07044510368,37844.28178041472,6673.695193069991
3883,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,7,2017-11-09,D70533-1,"['CASING BONNET, WELDLESS, 13-3/8 X 9-5/8, 5M, ARR \nFOR 1.125 CSG CUT OFF HEIGHT BELOW TUBING HEAD. ']",4,[],[],"CASING BONNET, WELDLESS, 13-3/8 X 9-5/8, 5M, ARR 
FOR 1.125 CSG CUT OFF HEIGHT BELOW TUBING HEAD. ",,,1267.567567567567,,30.95399999999999,,,,,,,,0.295,1841.874563925627,7367.49825570251,0.0,0.0,1841.874563925627,7367.49825570251,1298.5215675675672
3884,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,8,2017-11-09,D70538-2,"['TOOL-SWE PART,ASSY,SERVICE TOOL, 4-1/2 IFTJ BOX \nTOP,ARR FOR 13-5/8 5M NT2 PIN BTM ']",2,[],[],"TOOL-SWE PART,ASSY,SERVICE TOOL, 4-1/2 IFTJ BOX 
TOP,ARR FOR 13-5/8 5M NT2 PIN BTM ",,,3260.152460152459,,79.61292307692305,,,,,,,,0.1941537338946236,4144.420001311588,8288.840002623176,0.0,0.0,4144.420001311588,8288.840002623176,3339.7653832293827
3885,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,9,2017-11-09,A70323-15C32,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, \n12-3/4 NOM, 5-1/2 GPDS BOX TOP X PIN BTM, SOLID, \nC/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN, ARR/F\nLOAD SHOULDER AT 30 DEG TO HORIZONTAL, LA 75K ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 
12-3/4 NOM, 5-1/2 GPDS BOX TOP X PIN BTM, SOLID, 
C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN, ARR/F
LOAD SHOULDER AT 30 DEG TO HORIZONTAL, LA 75K ",,,7324.081774081773,,178.8540769230769,,,,,,,,0.194153795325291,9310.630002946422,18621.26000589284,0.0,0.0,9310.630002946422,18621.26000589284,7502.935851004849
3886,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,10,2017-11-09,D70437-2C32REF,"['BOWL PROTECTOR,PRIMARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS']",2,[],[],"BOWL PROTECTOR,PRIMARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS",,,9049.341649341648,,220.9849230769231,,,,,,,,0.19384609095108,11499.45000372878,22998.90000745755,0.0,0.0,11499.45000372878,22998.90000745755,9270.326572418575
3887,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,11,2017-11-09,118894-1C32,"['TOOL-SWE, ASSEMBLY, BOWL PROTECTOR RUNNING AND RETRIEVAL TOOL, 13-3/8, 5-1/2 GPDS BOX TOP, W/ SUB SPACER 5-1/2 GPDS BOX X PIN,W/ JETTING SUB 4-1/2 IF API PIN']",2,[],[],"TOOL-SWE, ASSEMBLY, BOWL PROTECTOR RUNNING AND RETRIEVAL TOOL, 13-3/8, 5-1/2 GPDS BOX TOP, W/ SUB SPACER 5-1/2 GPDS BOX X PIN,W/ JETTING SUB 4-1/2 IF API PIN",,,36443.65904365904,,889.9541538461538,,,,,,,,0.193846158812277,46310.78001501651,92621.56003003303,0.0,0.0,46310.78001501651,92621.56003003303,37333.6131975052
3888,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,12,2017-11-09,D70450-2C32,"['TOOL-SWE,ASSEMBLY,9-5/8 CASING HANGER RUNNING AND RETRIEVING TOOL, 9-5/8 53.5 LB/FT VAM TOP, 11-4TPI STUB ACME LH RUNNING THREAD']",2,[],[],"TOOL-SWE,ASSEMBLY,9-5/8 CASING HANGER RUNNING AND RETRIEVING TOOL, 9-5/8 53.5 LB/FT VAM TOP, 11-4TPI STUB ACME LH RUNNING THREAD",,,1942.141372141372,,47.42709230769231,,,,,,,,0.1938474121329836,2467.980000800128,4935.960001600256,0.0,0.0,2467.980000800128,4935.960001600256,1989.5684644490643
3889,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,13,2017-11-09,A188955-1C32REF,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, MS SEAL RUNNING AND RETRIEVAL TOOL, ARR/F 12-3/4 X 9-5/8 CSG HGR AND 12.81 BORE X 11.25 OD HGR MS SEAL, C/W 13-3/8 BOWL SIZE HYDRAULIC LOCKING ADAPTER,C/W SUB SPACER NC38 API PIN X 5-1/2 GPDS BOX, C/W MS SEAL ADAPTER SPECIAL 3TPI BUTTRESS THD (6.392 INCHES LG). ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, MS SEAL RUNNING AND RETRIEVAL TOOL, ARR/F 12-3/4 X 9-5/8 CSG HGR AND 12.81 BORE X 11.25 OD HGR MS SEAL, C/W 13-3/8 BOWL SIZE HYDRAULIC LOCKING ADAPTER,C/W SUB SPACER NC38 API PIN X 5-1/2 GPDS BOX, C/W MS SEAL ADAPTER SPECIAL 3TPI BUTTRESS THD (6.392 INCHES LG). ",,,59126.21621621621,,1443.8622,,,,,,,,0.1938461620821493,75134.64002436279,150269.2800487256,0.0,0.0,75134.64002436279,150269.2800487256,60570.078416216216
3890,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,14,2017-11-09,A70323-14C321,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 13.625, 5-1/2 GPDS BOX TOP X 5-1/2 GPDS PIN BTM, C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN,SOLID, C/W 0.375 LP BYPASS, LA 75K ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 13.625, 5-1/2 GPDS BOX TOP X 5-1/2 GPDS PIN BTM, C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN,SOLID, C/W 0.375 LP BYPASS, LA 75K ",,,20178.56548856548,,492.7605692307691,,,,,,,,0.1938460882557723,25641.91000831457,51283.82001662914,0.0,0.0,25641.91000831457,51283.82001662914,20671.326057796254
3891,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,15,2017-11-09,A175352-1C32,"['TOOL-SWE, TUBING HGR, RUNNING TOOL, ARR FOR THREE CONTROL LINES AND STATIC GALLERY SEALING,7 29 LB/FT VAM TOP HT BOX UP.']",2,[],[],"TOOL-SWE, TUBING HGR, RUNNING TOOL, ARR FOR THREE CONTROL LINES AND STATIC GALLERY SEALING,7 29 LB/FT VAM TOP HT BOX UP.",,,32794.89966735966,,800.1789230769231,,400,"Comment: Muras-wrozyna, Anna (GE Oil & Gas):
estimated machining added by Muras-wrozyna, Anna (GE Oil & Gas)",,,,,0.1938461096307487,42169.46540426103,84338.93080852205,0.0,0.0,42169.46540426103,84338.93080852205,33995.078590436584
3892,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,16,2017-11-09,A175350-1C32,"['TOOL-SWE, TUBING HGR, COMUNICATION COLLAR ASSY, 7-4TPI STUB ACME (LH) BOX UP X 6-4TPI STUB ACME (RH) BOX DOWN, STATIC GALLERY SEALING, 5000 PSI MWP ']",2,[],[],"TOOL-SWE, TUBING HGR, COMUNICATION COLLAR ASSY, 7-4TPI STUB ACME (LH) BOX UP X 6-4TPI STUB ACME (RH) BOX DOWN, STATIC GALLERY SEALING, 5000 PSI MWP ",,,20231.59269577269,,485.8547692307692,,400,"Comment: Muras-wrozyna, Anna (GE Oil & Gas):
estimated machining added by Muras-wrozyna, Anna (GE Oil & Gas)",,,,,0.1938460535668056,26195.3037114524,52390.60742290481,0.0,0.0,26195.3037114524,52390.60742290481,21117.447465003457
3893,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,17,2017-11-09,A70313-9,"['TOOL-SWE, CUP TESTER,RUNNING, 13 3/8 X 13 3/8, 4.500 IF PIN DOWN X 4.500 IF BOX UP']",2,[],[],"TOOL-SWE, CUP TESTER,RUNNING, 13 3/8 X 13 3/8, 4.500 IF PIN DOWN X 4.500 IF BOX UP",,,17980.08316008316,,439.0736307692307,,,,,,,,0.193846130267655,22848.19000740866,45696.38001481732,0.0,0.0,22848.19000740866,45696.38001481732,18419.156790852387
3894,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,18,2017-11-09,A72517-3C32,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, MILL AND FLUSH TOOL, 5-1/2 GPDS BOX TOP, ARR FOR 9-5/8 CSG HGR CWC-MS SEAL AREA, C/W 48IN LONG SPACER SUB']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, MILL AND FLUSH TOOL, 5-1/2 GPDS BOX TOP, ARR FOR 9-5/8 CSG HGR CWC-MS SEAL AREA, C/W 48IN LONG SPACER SUB",,,21569.71586971586,,526.7324615384614,,,,,,,,0.1938462587691553,27409.72000888716,54819.44001777432,0.0,0.0,27409.72000888716,54819.44001777432,22096.448331254327
3895,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,19,2017-11-09,D70438-2C32REF,"['BOWL PROTECTOR, SECONDARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS']",2,[],[],"BOWL PROTECTOR, SECONDARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS",,,7498.544698544697,,183.1144615384615,,,,,,,,0.1938465199539793,9528.780003089038,19057.56000617808,0.0,0.0,9528.780003089038,19057.56000617808,7681.65916008316
3896,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,20,2017-11-09,A175354-1C32REF,"['TOOL-SWE,TUBING HGR RETRIEVAL TOOL, 5-1/2, 7 29 \nLB/FT VAM TOP HT BOX UP, ARR FOR THREE CONTROL LINES\nAND STATIC GALLERY SEALING. ']",2,[],[],"TOOL-SWE,TUBING HGR RETRIEVAL TOOL, 5-1/2, 7 29 
LB/FT VAM TOP HT BOX UP, ARR FOR THREE CONTROL LINES
AND STATIC GALLERY SEALING. ",,,14712.0445045045,,358.5956,,400,"Comment: Muras-wrozyna, Anna (GE Oil & Gas):
estimated machining added by Muras-wrozyna, Anna (GE Oil & Gas)",,,,,0.194153885973546,19198.00795117645,38396.01590235289,0.0,0.0,19198.00795117645,38396.01590235289,15470.640104504508
3897,Repsol EUK 1482045 Quotation Rev4.xlsx,Repsol,,UK,21,2017-11-09,A206182-1C32REF,"['TOOL-SWE, TUBING HANGER HANDLING TOOL ASSY, \n6.000-4 STUB ACME THREAD (BTM) X 7 29LB/FT VAM TOP\nHT BOX CONNECTION (TOP). ']",2,[],[],"TOOL-SWE, TUBING HANGER HANDLING TOOL ASSY, 
6.000-4 STUB ACME THREAD (BTM) X 7 29LB/FT VAM TOP
HT BOX CONNECTION (TOP). ",,,5514.844074844074,,134.6724923076923,,,,,,,,0.1941533931986888,7010.659993440547,14021.31998688109,0.0,0.0,7010.659993440547,14021.31998688109,5649.516567151768
3898,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,1,2018-01-08,TBE,"['Multibowl Casing Spool - 2 stage 13-5/8"" 5,000psi NT-2 Pin Top x SS-137 Hub Btm 2 off 2-1/16"" 5,000psi Studded outlets & 2 off 4-1/16"" 5,000psi studded outlets']",4,[],[],"Multibowl Casing Spool - 2 stage 13-5/8"" 5,000psi NT-2 Pin Top x SS-137 Hub Btm 2 off 2-1/16"" 5,000psi Studded outlets & 2 off 4-1/16"" 5,000psi studded outlets",,,33222.31462231462,,811.2889230769231,,,,,,,,0.2946153419047817,48248.29000008875,192993.160000355,0.0,0.0,48248.29000008875,192993.160000355,34033.60354539155
3899,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,2,2018-01-08,TBE,"['B Annulus Equipment 2-1/16"" 5M x B20 Flange Adapter, 2-1/16"" 5M Manual 2200T,  EE, P-U, PSL3']",4,[],[],"B Annulus Equipment 2-1/16"" 5M x B20 Flange Adapter, 2-1/16"" 5M Manual 2200T,  EE, P-U, PSL3",,,3847.359667359667,,93.95252307692307,,,,,,,,0.2946159880921686,5587.47026286666,22349.88105146664,0.0,0.0,5587.47026286666,22349.88105146664,3941.31219043659
3900,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,3,2018-01-08,TBE,"['A Annulus Equipment 4-1/16"" 5M x E42 Flange Adapter, Live Side w/ 4-1/16"" 5M 2200T w/ RA-4-18, Off-side  4-1/16"" 5M Manual 2200T EE, P-U, PSL3']",4,[],[],"A Annulus Equipment 4-1/16"" 5M x E42 Flange Adapter, Live Side w/ 4-1/16"" 5M 2200T w/ RA-4-18, Off-side  4-1/16"" 5M Manual 2200T EE, P-U, PSL3",,,22049.98613998614,,538.4606615384615,,,,,,,,0.294615392537513,32022.88023094674,128091.5209237869,0.0,0.0,32022.88023094674,128091.5209237869,22588.446801524602
3901,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,4,2018-01-08,TBE,"['Tubing Bonnet 13-5/8"" 5M NT-2 Box Btm x F52 Hub top']",4,[],[],"Tubing Bonnet 13-5/8"" 5M NT-2 Box Btm x F52 Hub top",,,7267.151767151767,,177.4638461538461,,,,,,,,0.2946153713512236,10553.98049652202,42215.92198608808,0.0,0.0,10553.98049652202,42215.92198608808,7444.615613305613
3902,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,5,2018-01-08,TBE,"['12-3/4"" x 7-5/8"" CWC-MS Mandrel Casing Hanger (ref A172509-3) MS-T Seal (H71697-1)']",4,[],[],"12-3/4"" x 7-5/8"" CWC-MS Mandrel Casing Hanger (ref A172509-3) MS-T Seal (H71697-1)",,,2700.970200970201,,65.9576923076923,,,,,,,,0.2946153391122325,3922.580184541516,15690.32073816606,0.0,0.0,3922.580184541516,15690.32073816606,2766.927893277894
3903,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,6,2018-01-08,TBE,"['13-5/8"" x 4-1/2"" MS-NT Mandrel Tubing Hanger (ref A172529-2C32)']",4,[],[],"13-5/8"" x 4-1/2"" MS-NT Mandrel Tubing Hanger (ref A172529-2C32)",,,6514.608454608453,,159.0867384615385,,,,,,,,0.2946152095798229,9461.07044510368,37844.28178041472,0.0,0.0,9461.07044510368,37844.28178041472,6673.695193069991
3904,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,7,2018-01-08,D70533-1,"['CASING BONNET, WELDLESS, 13-3/8 X 9-5/8, 5M, ARR \nFOR 1.125 CSG CUT OFF HEIGHT BELOW TUBING HEAD. ']",4,[],[],"CASING BONNET, WELDLESS, 13-3/8 X 9-5/8, 5M, ARR 
FOR 1.125 CSG CUT OFF HEIGHT BELOW TUBING HEAD. ",,,1267.567567567567,,30.95399999999999,,,,,,,,0.295,1841.874563925627,7367.49825570251,0.0,0.0,1841.874563925627,7367.49825570251,1298.5215675675672
3905,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,8,2018-01-08,D70538-2,"['TOOL-SWE PART,ASSY,SERVICE TOOL, 4-1/2 IFTJ BOX \nTOP,ARR FOR 13-5/8 5M NT2 PIN BTM ']",2,[],[],"TOOL-SWE PART,ASSY,SERVICE TOOL, 4-1/2 IFTJ BOX 
TOP,ARR FOR 13-5/8 5M NT2 PIN BTM ",,,3260.152460152459,,79.61292307692305,,,,,,,,0.1941537338946236,4144.420001311588,8288.840002623176,0.0,0.0,4144.420001311588,8288.840002623176,3339.7653832293827
3906,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,9,2018-01-08,A70323-15C32,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, \n12-3/4 NOM, 5-1/2 GPDS BOX TOP X PIN BTM, SOLID, \nC/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN, ARR/F\nLOAD SHOULDER AT 30 DEG TO HORIZONTAL, LA 75K ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 
12-3/4 NOM, 5-1/2 GPDS BOX TOP X PIN BTM, SOLID, 
C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN, ARR/F
LOAD SHOULDER AT 30 DEG TO HORIZONTAL, LA 75K ",,,7324.081774081773,,178.8540769230769,,,,,,,,0.194153795325291,9310.630002946422,18621.26000589284,0.0,0.0,9310.630002946422,18621.26000589284,7502.935851004849
3907,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,10,2018-01-08,D70437-2C32REF,"['BOWL PROTECTOR,PRIMARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS']",2,[],[],"BOWL PROTECTOR,PRIMARY, 13-5/8 CWC, L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS",,,9049.341649341648,,220.9849230769231,,,,,,,,0.19384609095108,11499.45000372878,22998.90000745755,0.0,0.0,11499.45000372878,22998.90000745755,9270.326572418575
3908,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,11,2018-01-08,118894-1C32,"['TOOL-SWE, ASSEMBLY, BOWL PROTECTOR RUNNING AND RETRIEVAL TOOL, 13-3/8, 5-1/2 GPDS BOX TOP, W/ SUB SPACER 5-1/2 GPDS BOX X PIN,W/ JETTING SUB 4-1/2 IF API PIN']",2,[],[],"TOOL-SWE, ASSEMBLY, BOWL PROTECTOR RUNNING AND RETRIEVAL TOOL, 13-3/8, 5-1/2 GPDS BOX TOP, W/ SUB SPACER 5-1/2 GPDS BOX X PIN,W/ JETTING SUB 4-1/2 IF API PIN",,,36443.65904365904,,889.9541538461538,,,,,,,,0.193846158812277,46310.78001501651,92621.56003003303,0.0,0.0,46310.78001501651,92621.56003003303,37333.6131975052
3909,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,12,2018-01-08,D70450-2C32,"['TOOL-SWE,ASSEMBLY,9-5/8 CASING HANGER RUNNING AND RETRIEVING TOOL, 9-5/8 53.5 LB/FT VAM TOP, 11-4TPI STUB ACME LH RUNNING THREAD']",2,[],[],"TOOL-SWE,ASSEMBLY,9-5/8 CASING HANGER RUNNING AND RETRIEVING TOOL, 9-5/8 53.5 LB/FT VAM TOP, 11-4TPI STUB ACME LH RUNNING THREAD",,,1942.141372141372,,47.42709230769231,,,,,,,,0.1938474121329836,2467.980000800128,4935.960001600256,0.0,0.0,2467.980000800128,4935.960001600256,1989.5684644490643
3910,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,13,2018-01-08,A188955-1C32REF,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, MS SEAL RUNNING AND RETRIEVAL TOOL, ARR/F 12-3/4 X 9-5/8 CSG HGR AND 12.81 BORE X 11.25 OD HGR MS SEAL, C/W 13-3/8 BOWL SIZE HYDRAULIC LOCKING ADAPTER,C/W SUB SPACER NC38 API PIN X 5-1/2 GPDS BOX, C/W MS SEAL ADAPTER SPECIAL 3TPI BUTTRESS THD (6.392 INCHES LG). ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, MS SEAL RUNNING AND RETRIEVAL TOOL, ARR/F 12-3/4 X 9-5/8 CSG HGR AND 12.81 BORE X 11.25 OD HGR MS SEAL, C/W 13-3/8 BOWL SIZE HYDRAULIC LOCKING ADAPTER,C/W SUB SPACER NC38 API PIN X 5-1/2 GPDS BOX, C/W MS SEAL ADAPTER SPECIAL 3TPI BUTTRESS THD (6.392 INCHES LG). ",,,59126.21621621621,,1443.8622,,,,,,,,0.1938461620821493,75134.64002436279,150269.2800487256,0.0,0.0,75134.64002436279,150269.2800487256,60570.078416216216
3911,Repsol EUK 1482045 Quotation Rev 5.xlsx,Repsol,,UK,14,2018-01-08,A70323-14C321,"['TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 13.625, 5-1/2 GPDS BOX TOP X 5-1/2 GPDS PIN BTM, C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN,SOLID, C/W 0.375 LP BYPASS, LA 75K ']",2,[],[],"TOOL-SWE, SERVICE TOOL, ASSEMBLY, TEST PLUG, 13.625, 5-1/2 GPDS BOX TOP X 5-1/2 GPDS PIN BTM, C/W SUB SPACER 5-1/2 GPDS BOX UP X PIN DOWN,SOLID, C/W 0.375 LP BYPASS, LA 75K ",,,20178.56548856548,,492.7605692307691,,,,,,,,0.1938460882557723,25641.91000831457,51283.82001662914,0.0,0.0,25641.91000831457,51283.82001662914,20671.326057796254
